"Name","Dragon.Year","Sex","Time.in.pop","ActiveFungus","ActiveFungus_L","InfectedDensity.Annual","X","Y"
"Croissant",2020,"Female",489.676470588235,0,0,5.64692427257949e-05,741.382352941176,82.8529411764706
"Crumpets",2020,"Male",901.444444444444,0,0,0.000131849192340878,746.185185185185,149.259259259259
"Crumpets",2020,"Male",1133.57142857143,1,1,0.000113809188338651,743.285714285714,151.142857142857
"Crystal",2020,"Female",993.679245283019,0,0,5.8541847088773e-05,719.622641509434,59.2641509433962
"Custard",2020,"Female",846.916666666667,0,0,3.44767954277575e-05,741.541666666667,12.3333333333333
"Custard",2020,"Female",1071.29411764706,1,1,3.91168112247892e-05,738.823529411765,6.35294117647059
"Cutepie",2020,"Male",346,0,0,6.48454916719109e-05,707,38
"Dakota",2020,"Female",865.785714285714,0,0,3.08682748795064e-05,712.571428571429,18.4285714285714
"Dalinda",2020,"Female",24.2,1,1,0.000203590450262745,783.8,153.8
"Dan",2020,"Male",2873.01470588235,1,1,0.000351526774694983,763.514705882353,151.955882352941
"Darius",2020,"Male",1236.125,0,0.71875,0.000161200690317402,781.34375,162.53125
"Darius",2020,"Male",1065,1,1,0.00031087506575414,776,156
"Deacon",2020,"Male",973.34375,0,0,0.00027412831328589,777.65625,151.8125
"Deathlock",2020,"Male",73,0,0,7.79569658387408e-05,775,183
"Deathlock",2020,"Male",383,1,1,2.03882375421789e-05,782,186
"December",2020,"Male",1409.26923076923,0,0,9.80200416486775e-05,760.769230769231,86.1153846153846
"Delilah",2020,"Female",2897.39285714286,0,0,0.000153984214392761,760.357142857143,125.25
"Desmond",2020,"Female",748.083333333333,0,0,0.000100646364467946,739.25,44.5833333333333
"Desmond",2020,"Female",1031.84210526316,1,1,6.62392848304455e-05,741.631578947368,46.6842105263158
"Dino",2020,"Male",680,0,0,0.000237820218593597,785,151
"Dinoso",2020,"Male",375.777777777778,0,0,0.000130837686107526,756,177.222222222222
"Dinoso",2020,"Male",670.5,1,1,0.000187414987916881,753.25,167.625
"Dodie",2020,"Female",963.823529411765,0,0,4.55263933025035e-05,764.352941176471,89.0588235294118
"Dodie",2020,"Female",1172.875,1,1,8.35957727862943e-05,761.125,87.25
"Dolenta",2020,"Female",1738,0,0,6.24788550242654e-05,748.8,92.2
"Donatello",2020,"Male",60,0,0,1.30061443229467e-05,722,4
"Doreen",2020,"Female",803.192307692308,0,0,8.85289465564053e-05,715.384615384615,48.4615384615385
"Draco",2020,"Male",690.666666666667,0,0,3.81900204550262e-05,732,16
"Draco",2020,"Male",982.75,1,1,4.63669340207679e-05,734.125,21.625
"Drogo",2020,"Male",3407.25,0,0,7.8981300816001e-05,758.25,87
"DrStrange",2020,"Male",256.3125,1,1,3.59979807485795e-05,731.0625,85.375
"Dude",2020,"Male",1653.15384615385,0,1,1.69090361528625e-05,704.153846153846,7.46153846153846
"Dune",2020,"Female",1586.87719298246,0,0,7.84014144633728e-05,750.368421052632,82.4561403508772
"Dylan",2020,"Male",1227.61016949153,0,0,0.000170869829738854,783.847457627119,161.186440677966
"Eclipse",2020,"Female",808.833333333333,0,0,4.84394739928159e-05,733.166666666667,67.25
"Eiffel",2020,"Male",0,0,0,2.39196407333825e-05,763,94
"Eliana",2020,"Female",499.404761904762,0,0,6.06759458421815e-05,744.02380952381,51.9523809523809
"Ellen",2020,"Female",1988.45,0,0,5.90302086994656e-05,711.55,52.65
"Elliol",2020,"Male",183.714285714286,0,0,8.80733990526231e-05,749.857142857143,177.142857142857
"Elliol",2020,"Male",449.117647058824,1,1,0.000323866436506107,762,164.764705882353
"Elowen",2020,"Female",2010.40425531915,0,0.680851063829787,0.000133355866719458,760.553191489362,122.170212765957
"Emmental",2020,"Male",0,0,0,1.30767952775545e-05,706,26
"End",2020,"Male",1238.47368421053,0,0.666666666666667,0.000319750747442183,766.842105263158,161.105263157895
"Erin",2020,"Female",2848.9,0,1,0.000358812892671794,768.333333333333,153.933333333333
"Erin",2020,"Female",2581.22222222222,1,1,0.000291417809864778,768.148148148148,163.185185185185
"Ethel",2020,"Female",3221.5,0,0,0.00020025754783462,761,137.5
"Everett",2020,"Male",1049.23529411765,0,0,0.000125893243688663,749,147.764705882353
"Everett",2020,"Male",1323.92307692308,1,1,0.000269288434660605,757.102564102564,147.076923076923
"Evi",2020,"Female",1956.69565217391,0,0,0.000215610841716075,771.695652173913,170.95652173913
"Ewan",2020,"Male",82,0,0,3.27001150593823e-05,713,69
"Falbala",2020,"Female",483.413043478261,0,0,0.000123636059735044,750.45652173913,130.217391304348
"Fedora",2020,"Female",928.107142857143,0,0,1.82874534217545e-05,729.5,3
"Feta",2020,"Female",50.8181818181818,0,0,1.14814616641961e-05,723.5,106
"Fils",2020,"Male",223.352941176471,0,0.323529411764706,0.000259824150821325,759.882352941176,146.441176470588
"Finn",2020,"Male",1176.02564102564,0,0,4.60848060367498e-05,741.923076923077,30.5641025641026
"Fitz",2020,"Male",548.833333333333,0,0,0.000158698034462083,769.083333333333,176
"Fitz",2020,"Male",750.454545454545,1,1,0.000152048785926077,766.181818181818,173.181818181818
"Fitza",2020,"Female",319.666666666667,0,0,0.000123124672676999,782.066666666667,170.6
"Flea",2020,"Male",1334.27777777778,0,0.597222222222222,8.08766126328615e-05,753.930555555556,87.5972222222222
"Flirty",2020,"Female",2082.27586206897,0,0,4.22242755791743e-05,739.862068965517,97.8965517241379
"Flocon",2020,"Female",288.451612903226,0,0,0.000125294344327056,760.258064516129,121.258064516129
"Frodo",2020,"Male",95.7647058823529,0,0,0.000209452399861018,760.529411764706,166.705882352941
"Frodo",2020,"Male",326,1,1,6.39585170586928e-05,739,167
"Furrow",2020,"Male",132.571428571429,0,0,3.3493723041057e-05,743.142857142857,17
"Furrow",2020,"Male",394,1,1,4.50567391041361e-05,739.5,20.5
"Galao",2020,"Male",411.5,1,1,9.24136320727814e-06,700,8
"Galaxy",2020,"Female",2261,1,1,0.000186991364276731,760.5,158.666666666667
"Gator",2020,"Male",161.8,0,0,4.47040208779077e-05,734.8,113.2
"Gazza",2020,"Male",7,0,0,2.78645196274338e-05,746,23
"Gideon",2020,"Male",793.5,0,0,2.96179221955745e-05,723.6,144.2
"Gideon",2020,"Male",1047.2,1,1,0.000280982799092558,756.6,161
"Gina",2020,"Female",258.6875,0,0,0.000100259437054205,755.125,86.625
"Ginger",2020,"Female",792.875,0,0,0.000170839790569321,785,161.125
"Ginger",2020,"Female",1003.875,1,1,0.000121601293837313,788.125,162.25
"Glordarina",2020,"Female",1248.02173913043,0,0,6.75076561297539e-05,745.630434782609,79.1304347826087
"Goblin",2020,"Female",1237.78571428571,0,0,0.000211400525109372,755.285714285714,157.642857142857
"Gotham",2020,"Male",112.928571428571,0,0.0714285714285714,3.15690244575537e-05,731.857142857143,125
"Gouda",2020,"Female",0,0,0,0.000114864776570666,756,86
"Gouda",2020,"Female",52.0909090909091,1,1,0.000112074587763611,756.818181818182,89.4545454545455
"Granit",2020,"Female",1260.89285714286,0,0,0.000333284005960926,771.321428571429,150
"Gretel",2020,"Female",3238.69230769231,0,0,8.06275193278046e-05,746.461538461538,127.038461538462
"Grey",2020,"Female",968.09756097561,0,0,0.000189306081834991,783.731707317073,159.317073170732
"Gris",2020,"Female",341.142857142857,0,0,0.000161722530124026,786.314285714286,148.971428571429
"Gruyere",2020,"Male",59.8,0,0,8.01018182067877e-05,765.3,112.1
"Hakuna",2020,"Female",1971,1,1,0.000142537225643551,755,132.5
"Hazelnut",2020,"Female",770.222222222222,0,0,5.4404629303371e-05,743.277777777778,120.666666666667
"Hazelnut",2020,"Female",1029.5,1,1,7.22978449912002e-05,744.5,121.375
"Hazza",2020,"Male",2451.65,0,0,0.000180481361574342,760.175,132.975
"Hercules",2020,"Male",2027.30769230769,0,0,5.95904219297815e-05,740.326923076923,41.2884615384615
"Hippo",2020,"Male",2861.375,1,1,0.000274956276509622,777.696428571429,143.035714285714
"Honey",2020,"Female",344.25,0,0,7.68420720649943e-05,719.875,58.375
"Honey",2020,"Female",642,1,1,5.08008793338909e-05,718.2,52.2
"Hulk",2020,"Male",1832.23529411765,0,0,5.48366018976037e-05,719.235294117647,24.1176470588235
"Hulk",2020,"Male",2084.33333333333,1,1,4.85015832770066e-05,731.666666666667,23
"Icicle",2020,"Male",0,0,0,0.000168263110390169,774,132
"Jane",2020,"Female",1356.75,0,1,3.03563952150386e-05,713.75,27.5
"Jane",2020,"Female",1050.76923076923,1,1,6.82712051637166e-05,713.461538461538,29
"Jany",2020,"Female",830.363636363636,0,0,7.6647398993723e-05,746.863636363636,126.318181818182
"Jany",2020,"Female",1109.31818181818,1,1,0.000131828103442818,752.454545454545,126.409090909091
"Japan",2020,"Male",107.666666666667,0,0,4.29664886149811e-05,757,106.333333333333
"Judy",2020,"Female",3221.5,0,0,7.23411023037791e-05,714.75,57.5
"Julien",2020,"Female",59.56,1,1,7.82707020141754e-05,736.52,46.72
"Juno",2020,"Female",1948.66666666667,0,0,8.7179633218599e-05,743,167.666666666667
"Juno",2020,"Female",2210.4375,1,1,0.000270979234660342,758.71875,168.96875
"Kaa",2020,"Female",3314.55882352941,1,1,8.39436395575095e-05,714.382352941176,46.6470588235294
"Kalel",2020,"Male",1107.57142857143,0,0,5.03566262378992e-05,736.666666666667,131.190476190476
"Kapiti",2020,"Female",29.6666666666667,0,0,0.000124725237979518,760.833333333333,118
"Kein",2020,"Male",360.421052631579,0,0,6.27501511700786e-05,745.105263157895,122.105263157895
"Kent",2020,"Female",1018.125,0,0,7.9816435378061e-05,764.875,96.25
"Khal",2020,"Male",20,0,0,2.38884577662202e-05,745.5,12
"Kiara",2020,"Female",2743.11428571429,1,1,0.000295434280463254,766.285714285714,165.028571428571
"Klarrisa",2020,"Female",741.8,0,0,3.66030187963821e-05,737.4,89.4
"Klarrisa",2020,"Female",990,1,1,7.27545101067707e-05,745.428571428571,88.4285714285714
"Koneng",2020,"Male",373,0,0,5.95442694870522e-05,768,104.5
"Kronk",2020,"Male",1246.57894736842,0,0,0.00028550735896302,765.526315789474,147
"Kronk",2020,"Male",1507.05405405405,1,1,0.000353057643065366,764.297297297297,145.486486486486
"Krypton",2020,"Male",926.4,0,0,7.27447330556872e-05,747.666666666667,121.866666666667
"Kupa",2020,"Female",278.111111111111,0,0,8.7331278664732e-05,732.333333333333,38.2962962962963
"Lagertha",2020,"Female",1358.16666666667,0,0,0.000234237429324231,780.916666666667,143.805555555556
"Laurel",2020,"Female",771.454545454545,0,0,0.000111642156379414,750.954545454545,129.227272727273
"Lavender",2020,"Female",2579,1,1,0.000207612596478754,787,146
"Layla",2020,"Female",31.3333333333333,0,0,4.36075758697293e-05,735,59.3333333333333
"Lee",2020,"Male",1277.91666666667,0,0,0.000100011275701431,743.229166666667,132.9375
"Lego",2020,"Male",613,0,0,7.80378713016095e-05,764,111
"Lego",2020,"Male",635.5,1,1,0.000102574407990424,762,89.5
"Leif",2020,"Female",250,0,0,0.0001584586173819,765.5,118.5
"Lexa",2020,"Female",1005.5,0,0,9.23503048372219e-05,749.933333333333,119.933333333333
"Lili",2020,"Female",204.333333333333,0,0,8.36624037777316e-05,715.611111111111,47.8333333333333
"Lilo",2020,"Female",1145.92307692308,0,0,0.000161271250522828,750.692307692308,157.307692307692
"Lilo",2020,"Female",1404,1,1,0.000274864523670248,760.117647058824,148.764705882353
"Lizzie",2020,"Female",17,0,0,6.88424529454698e-05,719.666666666667,43.6666666666667
"Logan",2020,"Male",479.529411764706,0,0,0.000247820997113673,760.088235294118,151.705882352941
"Lollipop",2020,"Female",179.166666666667,0,0,8.85823972159768e-05,765.25,179.583333333333
"Loretta",2020,"Female",3407.08510638298,1,1,0.000282276017468791,777.276595744681,143.425531914894
"Lou",2020,"Female",224.266666666667,0,0,0.000160957714587609,788.666666666667,150.2
"Lou",2020,"Female",395,1,1,0.000132674400698706,788.75,153.375
"Lucario",2020,"Male",955.469387755102,0,0,0.000266951598976662,772.755102040816,157.244897959184
"Lucifer",2020,"Male",618.333333333333,0,0,5.95953120328171e-05,765.333333333333,186.666666666667
"Lucifer",2020,"Male",776.142857142857,1,1,0.000137273809619328,764.857142857143,179.714285714286
"Luciol",2020,"Male",1.5,0,0,0.000178740154148119,779.5,165.5
"Luigi",2020,"Male",3476.75862068966,0,1,7.98442444494084e-05,751.758620689655,80.551724137931
"Luigi",2020,"Male",3200.56,1,1,4.96226447063331e-05,747.44,83.4
"Luna",2020,"Female",317.142857142857,0,0,5.81405923949111e-05,741.095238095238,85.7619047619048
"Lune",2020,"Male",468.571428571429,0,0,6.22971444853324e-05,738.285714285714,59.7142857142857
"Lune",2020,"Male",614,1,1,0.00010461775466236,761,91.5
"Lupus",2020,"Male",368.846153846154,0,0,0.000251715748264423,764.230769230769,157.153846153846
"Lupus",2020,"Male",628.958333333333,1,1,0.000349565952003226,762.375,151.916666666667
"Lurdes",2020,"Female",1213.5,0,0,5.12311774336644e-05,708.25,39.35
"Macadamia",2020,"Male",1051.9,0,0,5.19561046816667e-05,744.6,118.8
"Magnolia",2020,"Male",1165.89285714286,0,1,0.000102417259336561,736.214285714286,43.8214285714286
"Magnolia",2020,"Male",1439.78787878788,1,1,7.36088436861502e-05,730.636363636364,38.8787878787879
"Maleficient",2020,"Female",1328.90909090909,1,1,0.000285509981665654,777.136363636364,143.272727272727
"Manchego",2020,"Male",12.6,0,0,2.84772154199561e-05,726.2,9.4
"Mandarin",2020,"Female",2208,1,1,7.01341928963197e-05,719,40
"Mango",2020,"Female",3436.76923076923,0,0,4.42589768401646e-05,709.615384615385,39.5384615384615
"Manny",2020,"Male",2426.70689655172,1,1,0.000173960941635855,785.603448275862,152.327586206897
"Matisse",2020,"Female",1814.5,1,1,0.000214779471049898,773.5,135
"Meeko",2020,"Male",488.5,0,0,6.27283937302648e-05,738,166
"Mercuria",2020,"Female",197.333333333333,0,0,8.38685697292808e-05,713.333333333333,44.3333333333333
"Mess",2020,"Female",1364.5873015873,0,0,9.36643078229809e-05,735.634920634921,46.8571428571429
"Meteor",2020,"Male",921.416666666667,0,0.541666666666667,0.000220919149571455,765.458333333333,154.875
"Michal",2020,"Female",2689.82352941176,1,1,0.000260966094971188,766.411764705882,166.882352941176
"Mika",2020,"Male",897.590909090909,0,0,4.45870367811842e-05,740.272727272727,21.3636363636364
"Mikado",2020,"Male",18.3333333333333,0,0,4.63001753834344e-05,740.666666666667,31.6666666666667
"Milkyway",2020,"Male",1063.6,0,0,0.00011224416959399,732.4,39.8
"Milu",2020,"Male",1736.36923076923,0,0,0.000107186096279188,748.707692307692,129.015384615385
"Mimi",2020,"Female",150.470588235294,0,0,0.000194130728073992,755.823529411765,167.176470588235
"Mimi",2020,"Female",424.793103448276,1,1,0.000249624549628995,756.137931034483,168.655172413793
"Mina",2020,"Female",811.363636363636,0,0,2.22527498704896e-05,716.909090909091,8.81818181818182
"Minerva",2020,"Female",1398.57142857143,1,1,0.00027191063942666,764.816326530612,144.673469387755
"Minion",2020,"Female",287.390243902439,0,0,8.50840305216182e-05,757.121951219512,88
"Minnie",2020,"Female",1944.85915492958,0,0,0.000236725545007254,780.929577464789,156.042253521127
"Molly",2020,"Female",3380.92,0,0,0.000238699177244326,763.08,135.64
"Monserrat",2020,"Female",1375.68292682927,0,0,0.000138097871797524,790.121951219512,149.317073170732
"Moose",2020,"Male",28.6363636363636,0,0,9.1949205446714e-05,760.454545454545,94.0909090909091
"Morgen",2020,"Male",909.625,0,0,6.43113217547875e-05,716.5,44.875
"Munster",2020,"Male",41.25,0,0,0.00013853212937926,755.75,122.5
"Mystery",2020,"Female",1754.02564102564,0,0,9.51067648640033e-05,732.410256410256,44.8974358974359
"Mystic",2020,"Female",644,0,0,8.73030395675516e-06,704,3
"Myth",2020,"Female",515.2,0,0,3.12366820155561e-05,735.75,11.45
"Myth",2020,"Female",774.75,1,1,4.06490363696959e-05,734,9.75
"Nebula",2020,"Female",377.466666666667,0,0,2.11654320117624e-05,704.933333333333,5.6
"Nebula",2020,"Female",663.571428571429,1,1,8.97377914458099e-06,703.571428571429,6
"Neiko",2020,"Male",271.785714285714,0,0,7.14824814252672e-05,758.214285714286,91.1666666666667
"Nessy",2020,"Female",978.95,0,0,4.47435476978772e-05,744.15,35.95
"Neutron",2020,"Male",133,0,0,6.48300079305871e-05,735.4,127
"Nieve",2020,"Female",905,0,0,6.96784445167988e-05,737.857142857143,36.2142857142857
"Nieve",2020,"Female",1078.125,1,1,5.45604449286821e-05,740.875,35.875
"Nikki",2020,"Female",460.357142857143,0,0,0.000111545900170998,756.357142857143,123.071428571429
"Nikki",2020,"Female",663.777777777778,1,1,0.000151390964628896,759.777777777778,120.833333333333
"Norri",2020,"Female",885.916666666667,0,0,1.43217483964613e-05,719.888888888889,5.58333333333333
"Northstar",2020,"Male",210.047619047619,0,0,3.04992778248938e-05,736.190476190476,8
"Nuage",2020,"Female",863.769230769231,0,0,3.26309905504849e-05,705.230769230769,34.3076923076923
"Nugget",2020,"Female",2445.71153846154,0,0,7.93853324260227e-05,751.173076923077,85.9423076923077
"ObiWan",2020,"Male",1754.22222222222,1,1,3.98520993451891e-05,727.777777777778,74.6666666666667
"Ofelia",2020,"Female",118.4,0,0,4.06445830987797e-05,746.6,93.6
"Okapie",2020,"Female",56.5,0,0,7.80702014731314e-05,736.1,45.8
"Olaf",2020,"Male",40.1,0,0,6.20533194673432e-05,730.6,31.2
"Ooshie",2020,"Female",883.9,0,0,8.72286531517747e-05,749.8,81.7
"Orange",2020,"Male",1327.78947368421,0,0,9.76269261214003e-05,744.684210526316,89.6315789473684
"Orion",2020,"Male",737.777777777778,0,0,2.47849156172269e-05,725.777777777778,137.222222222222
"Otis",2020,"Male",11.3636363636364,0,0,0.000107991252160694,744,155.363636363636
"Otis",2020,"Male",276.772727272727,1,1,0.000211340704130639,750.409090909091,153.954545454545
"Panchito",2020,"Male",1196.38235294118,0,0,0.000144333253943177,750.088235294118,161.735294117647
"Pandanus",2020,"Female",1300.2641509434,0,0,6.78917742438492e-05,762.018867924528,89.1698113207547
"Paneer",2020,"Female",51.6923076923077,0,0,5.14900585329744e-05,715.769230769231,48.5384615384615
"Papillon",2020,"Female",832.608695652174,0,0,5.82825597104859e-05,733.173913043478,33.3913043478261
"Parapluie",2020,"Male",870.807692307692,0,0,0.000113468737116796,759.692307692308,119.269230769231
"Parky",2020,"Female",138,0,0,1.53840541507336e-05,703,0
"Parmesan",2020,"Male",57.5,0,0,0.000150022442549335,749.928571428571,172.5
"Pear",2020,"Female",2884.07692307692,0,0,0.000123187508465158,760.5,120.173076923077
"Pecorino",2020,"Male",47.3333333333333,0,0,7.0120489826766e-05,765.888888888889,100.666666666667
"Pegasus",2020,"Male",703.368421052632,1,1,0.000108625472641407,767.263157894737,181.789473684211
"Peleona",2020,"Male",1343,0,1,4.67160667396147e-05,727,147
"Percy",2020,"Female",859.275862068965,0,0,0.000157963248827997,756.241379310345,173.655172413793
"Percy",2020,"Female",1142,1,1,0.000293125954777546,759,165.304347826087
"Pere",2020,"Male",1576.13333333333,1,1,6.92668993267102e-05,735.6,153.166666666667
"Pesto",2020,"Male",1299.07142857143,0,0,2.9050002960421e-05,734.678571428571,11.2142857142857
"Pesto",2020,"Male",1513.8125,1,1,4.88045558505358e-05,735.625,18.25
"Pikachu",2020,"Male",1284.84210526316,1,1,0.000222221413835102,762.736842105263,139.473684210526
